Date,Code,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
2023-05-10,4523,エーザイ,"Eisai Co.,Ltd.",5,医薬品,3250,医薬品,TOPIX Large70,111,プライム
2023-05-10,4543,テルモ,TERUMO CORPORATION,9,電機・精密,3750,精密機器,TOPIX Large70,111,プライム
2023-05-10,4568,第一三共,"DAIICHI SANKYO COMPANY,LIMITED",5,医薬品,3250,医薬品,TOPIX Core30,111,プライム
2023-05-10,4578,大塚ホールディングス,"Otsuka Holdings Co.,Ltd.",5,医薬品,3250,医薬品,TOPIX Large70,111,プライム
2023-05-10,4631,ＤＩＣ,DIC Corporation,4,素材・化学,3200,化学,TOPIX Mid400,111,プライム
2023-05-10,4661,オリエンタルランド,"ORIENTAL LAND CO.,LTD.",10,情報通信・サービスその他,9050,サービス業,TOPIX Large70,111,プライム
2023-05-10,4689,Ｚホールディングス,Z Holdings Corporation,10,情報通信・サービスその他,5250,情報･通信業,TOPIX Large70,111,プライム
2023-05-10,4704,トレンドマイクロ,Trend Micro Incorporated,10,情報通信・サービスその他,5250,情報･通信業,TOPIX Mid400,111,プライム
2023-05-10,4751,サイバーエージェント,"CyberAgent,Inc.",10,情報通信・サービスその他,9050,サービス業,TOPIX Mid400,111,プライム
2023-05-10,4901,富士フイルムホールディングス,FUJIFILM Holdings Corporation,4,素材・化学,3200,化学,TOPIX Large70,111,プライム
2023-05-10,4902,コニカミノルタ,"KONICA MINOLTA,INC.",9,電機・精密,3650,電気機器,TOPIX Mid400,111,プライム
2023-05-10,4911,資生堂,"Shiseido Company,Limited",4,素材・化学,3200,化学,TOPIX Large70,111,プライム
2023-05-10,5019,出光興産,"Idemitsu Kosan Co.,Ltd.",2,エネルギー資源,3300,石油･石炭製品,TOPIX Mid400,111,プライム
2023-05-10,5020,ＥＮＥＯＳホールディングス,"ENEOS Holdings,Inc.",2,エネルギー資源,3300,石油･石炭製品,TOPIX Large70,111,プライム
2023-05-10,5101,横浜ゴム,"The Yokohama Rubber Company,Limited",6,自動車・輸送機,3350,ゴム製品,TOPIX Mid400,111,プライム
2023-05-10,5108,ブリヂストン,BRIDGESTONE CORPORATION,6,自動車・輸送機,3350,ゴム製品,TOPIX Large70,111,プライム
2023-05-10,5201,ＡＧＣ,AGC Inc.,3,建設・資材,3400,ガラス･土石製品,TOPIX Mid400,111,プライム
2023-05-10,5202,日本板硝子,"Nippon Sheet Glass Company,Limited",3,建設・資材,3400,ガラス･土石製品,TOPIX Small 1,111,プライム
2023-05-10,5214,日本電気硝子,"Nippon Electric Glass Co.,Ltd.",3,建設・資材,3400,ガラス･土石製品,TOPIX Mid400,111,プライム
2023-05-10,5232,住友大阪セメント,"Sumitomo Osaka Cement Co.,Ltd.",3,建設・資材,3400,ガラス･土石製品,TOPIX Mid400,111,プライム
2023-05-10,5233,太平洋セメント,TAIHEIYO CEMENT CORPORATION,3,建設・資材,3400,ガラス･土石製品,TOPIX Mid400,111,プライム
